Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
PJM,07/30/2021,3,BC,"3,316",07/30/2021 3:00:00 AM,07/30/2021 7:00:00 AM
PJM,07/30/2021,4,BC,"3,246",07/30/2021 4:00:00 AM,07/30/2021 8:00:00 AM
PJM,07/30/2021,5,BC,"3,276",07/30/2021 5:00:00 AM,07/30/2021 9:00:00 AM
PJM,07/30/2021,6,BC,"3,390",07/30/2021 6:00:00 AM,07/30/2021 10:00:00 AM
PJM,07/30/2021,7,BC,"3,534",07/30/2021 7:00:00 AM,07/30/2021 11:00:00 AM
PJM,07/30/2021,8,BC,"3,782",07/30/2021 8:00:00 AM,07/30/2021 12:00:00 PM
PJM,07/30/2021,9,BC,"4,099",07/30/2021 9:00:00 AM,07/30/2021 1:00:00 PM
PJM,07/30/2021,10,BC,"4,377",07/30/2021 10:00:00 AM,07/30/2021 2:00:00 PM
PJM,07/30/2021,11,BC,"4,651",07/30/2021 11:00:00 AM,07/30/2021 3:00:00 PM
PJM,07/30/2021,12,BC,"4,854",07/30/2021 12:00:00 PM,07/30/2021 4:00:00 PM
PJM,07/30/2021,13,BC,"4,996",07/30/2021 1:00:00 PM,07/30/2021 5:00:00 PM
PJM,07/30/2021,14,BC,"5,094",07/30/2021 2:00:00 PM,07/30/2021 6:00:00 PM
PJM,07/30/2021,15,BC,"5,186",07/30/2021 3:00:00 PM,07/30/2021 7:00:00 PM
PJM,07/30/2021,16,BC,"5,279",07/30/2021 4:00:00 PM,07/30/2021 8:00:00 PM
PJM,07/30/2021,17,BC,"5,357",07/30/2021 5:00:00 PM,07/30/2021 9:00:00 PM
PJM,07/30/2021,18,BC,"5,341",07/30/2021 6:00:00 PM,07/30/2021 10:00:00 PM
PJM,07/30/2021,19,BC,"5,192",07/30/2021 7:00:00 PM,07/30/2021 11:00:00 PM
PJM,07/30/2021,20,BC,"4,930",07/30/2021 8:00:00 PM,07/31/2021 12:00:00 AM
PJM,07/30/2021,21,BC,"4,664",07/30/2021 9:00:00 PM,07/31/2021 1:00:00 AM
PJM,07/30/2021,22,BC,"4,429",07/30/2021 10:00:00 PM,07/31/2021 2:00:00 AM
PJM,07/30/2021,23,BC,"4,077",07/30/2021 11:00:00 PM,07/31/2021 3:00:00 AM
PJM,07/30/2021,24,BC,"3,705",07/31/2021 12:00:00 AM,07/31/2021 4:00:00 AM
PJM,07/31/2021,1,BC,"3,391",07/31/2021 1:00:00 AM,07/31/2021 5:00:00 AM
PJM,07/31/2021,2,BC,"3,142",07/31/2021 2:00:00 AM,07/31/2021 6:00:00 AM
PJM,07/31/2021,3,BC,"2,960",07/31/2021 3:00:00 AM,07/31/2021 7:00:00 AM
PJM,07/31/2021,4,BC,"2,825",07/31/2021 4:00:00 AM,07/31/2021 8:00:00 AM
PJM,07/31/2021,5,BC,"2,756",07/31/2021 5:00:00 AM,07/31/2021 9:00:00 AM
PJM,07/31/2021,6,BC,"2,758",07/31/2021 6:00:00 AM,07/31/2021 10:00:00 AM
PJM,07/31/2021,7,BC,"2,778",07/31/2021 7:00:00 AM,07/31/2021 11:00:00 AM
PJM,07/31/2021,8,BC,"2,855",07/31/2021 8:00:00 AM,07/31/2021 12:00:00 PM
PJM,07/31/2021,9,BC,"2,996",07/31/2021 9:00:00 AM,07/31/2021 1:00:00 PM
PJM,07/31/2021,10,BC,"3,162",07/31/2021 10:00:00 AM,07/31/2021 2:00:00 PM
PJM,07/31/2021,11,BC,"3,298",07/31/2021 11:00:00 AM,07/31/2021 3:00:00 PM
PJM,07/31/2021,12,BC,"3,430",07/31/2021 12:00:00 PM,07/31/2021 4:00:00 PM
PJM,07/31/2021,13,BC,"3,546",07/31/2021 1:00:00 PM,07/31/2021 5:00:00 PM
PJM,07/31/2021,14,BC,"3,711",07/31/2021 2:00:00 PM,07/31/2021 6:00:00 PM
PJM,07/31/2021,15,BC,"3,912",07/31/2021 3:00:00 PM,07/31/2021 7:00:00 PM
PJM,07/31/2021,16,BC,"4,109",07/31/2021 4:00:00 PM,07/31/2021 8:00:00 PM
PJM,07/31/2021,17,BC,"4,260",07/31/2021 5:00:00 PM,07/31/2021 9:00:00 PM
PJM,07/31/2021,18,BC,"4,264",07/31/2021 6:00:00 PM,07/31/2021 10:00:00 PM
PJM,07/31/2021,19,BC,"4,141",07/31/2021 7:00:00 PM,07/31/2021 11:00:00 PM
PJM,07/31/2021,20,BC,"3,987",07/31/2021 8:00:00 PM,08/01/2021 12:00:00 AM
PJM,07/31/2021,21,BC,"3,921",07/31/2021 9:00:00 PM,08/01/2021 1:00:00 AM
PJM,07/31/2021,22,BC,"3,831",07/31/2021 10:00:00 PM,08/01/2021 2:00:00 AM
PJM,07/31/2021,23,BC,"3,629",07/31/2021 11:00:00 PM,08/01/2021 3:00:00 AM
PJM,07/31/2021,24,BC,"3,387",08/01/2021 12:00:00 AM,08/01/2021 4:00:00 AM
PJM,08/01/2021,1,BC,"3,162",08/01/2021 1:00:00 AM,08/01/2021 5:00:00 AM
PJM,08/01/2021,2,BC,"2,980",08/01/2021 2:00:00 AM,08/01/2021 6:00:00 AM
PJM,08/01/2021,3,BC,"2,857",08/01/2021 3:00:00 AM,08/01/2021 7:00:00 AM
PJM,08/01/2021,4,BC,"2,791",08/01/2021 4:00:00 AM,08/01/2021 8:00:00 AM
PJM,08/01/2021,5,BC,"2,769",08/01/2021 5:00:00 AM,08/01/2021 9:00:00 AM
PJM,08/01/2021,6,BC,"2,792",08/01/2021 6:00:00 AM,08/01/2021 10:00:00 AM
PJM,08/01/2021,7,BC,"2,814",08/01/2021 7:00:00 AM,08/01/2021 11:00:00 AM
PJM,08/01/2021,8,BC,"2,897",08/01/2021 8:00:00 AM,08/01/2021 12:00:00 PM
PJM,08/01/2021,9,BC,"3,094",08/01/2021 9:00:00 AM,08/01/2021 1:00:00 PM
PJM,08/01/2021,10,BC,"3,302",08/01/2021 10:00:00 AM,08/01/2021 2:00:00 PM
PJM,08/01/2021,11,BC,"3,455",08/01/2021 11:00:00 AM,08/01/2021 3:00:00 PM
PJM,08/01/2021,12,BC,"3,572",08/01/2021 12:00:00 PM,08/01/2021 4:00:00 PM
PJM,08/01/2021,13,BC,"3,615",08/01/2021 1:00:00 PM,08/01/2021 5:00:00 PM
PJM,08/01/2021,14,BC,"3,613",08/01/2021 2:00:00 PM,08/01/2021 6:00:00 PM
PJM,08/01/2021,15,BC,"3,606",08/01/2021 3:00:00 PM,08/01/2021 7:00:00 PM
PJM,08/01/2021,16,BC,"3,662",08/01/2021 4:00:00 PM,08/01/2021 8:00:00 PM
PJM,08/01/2021,17,BC,"3,729",08/01/2021 5:00:00 PM,08/01/2021 9:00:00 PM
PJM,08/01/2021,18,BC,"3,924",08/01/2021 6:00:00 PM,08/01/2021 10:00:00 PM
PJM,08/01/2021,19,BC,"4,036",08/01/2021 7:00:00 PM,08/01/2021 11:00:00 PM
PJM,08/01/2021,20,BC,"3,975",08/01/2021 8:00:00 PM,08/02/2021 12:00:00 AM
PJM,08/01/2021,21,BC,"3,943",08/01/2021 9:00:00 PM,08/02/2021 1:00:00 AM
PJM,08/01/2021,22,BC,"3,836",08/01/2021 10:00:00 PM,08/02/2021 2:00:00 AM
PJM,08/01/2021,23,BC,"3,512",08/01/2021 11:00:00 PM,08/02/2021 3:00:00 AM
PJM,08/01/2021,24,BC,"3,206",08/02/2021 12:00:00 AM,08/02/2021 4:00:00 AM
PJM,08/02/2021,1,BC,"2,959",08/02/2021 1:00:00 AM,08/02/2021 5:00:00 AM
PJM,08/02/2021,2,BC,"2,772",08/02/2021 2:00:00 AM,08/02/2021 6:00:00 AM
PJM,08/02/2021,3,BC,"2,643",08/02/2021 3:00:00 AM,08/02/2021 7:00:00 AM
PJM,08/02/2021,4,BC,"2,579",08/02/2021 4:00:00 AM,08/02/2021 8:00:00 AM
PJM,08/02/2021,5,BC,"2,597",08/02/2021 5:00:00 AM,08/02/2021 9:00:00 AM
PJM,08/02/2021,6,BC,"2,705",08/02/2021 6:00:00 AM,08/02/2021 10:00:00 AM
PJM,08/02/2021,7,BC,"2,832",08/02/2021 7:00:00 AM,08/02/2021 11:00:00 AM
PJM,08/02/2021,8,BC,"3,017",08/02/2021 8:00:00 AM,08/02/2021 12:00:00 PM
PJM,08/02/2021,9,BC,"3,199",08/02/2021 9:00:00 AM,08/02/2021 1:00:00 PM
PJM,08/02/2021,10,BC,"3,354",08/02/2021 10:00:00 AM,08/02/2021 2:00:00 PM
PJM,08/02/2021,11,BC,"3,490",08/02/2021 11:00:00 AM,08/02/2021 3:00:00 PM
PJM,08/02/2021,12,BC,"3,645",08/02/2021 12:00:00 PM,08/02/2021 4:00:00 PM
PJM,08/02/2021,13,BC,"3,798",08/02/2021 1:00:00 PM,08/02/2021 5:00:00 PM
PJM,08/02/2021,14,BC,"3,909",08/02/2021 2:00:00 PM,08/02/2021 6:00:00 PM
PJM,08/02/2021,15,BC,"4,011",08/02/2021 3:00:00 PM,08/02/2021 7:00:00 PM
PJM,08/02/2021,16,BC,"4,126",08/02/2021 4:00:00 PM,08/02/2021 8:00:00 PM
PJM,08/02/2021,17,BC,"4,265",08/02/2021 5:00:00 PM,08/02/2021 9:00:00 PM
PJM,08/02/2021,18,BC,"4,382",08/02/2021 6:00:00 PM,08/02/2021 10:00:00 PM
PJM,08/02/2021,19,BC,"4,369",08/02/2021 7:00:00 PM,08/02/2021 11:00:00 PM
PJM,08/02/2021,20,BC,"4,203",08/02/2021 8:00:00 PM,08/03/2021 12:00:00 AM
PJM,08/02/2021,21,BC,"4,000",08/02/2021 9:00:00 PM,08/03/2021 1:00:00 AM
PJM,08/02/2021,22,BC,"3,823",08/02/2021 10:00:00 PM,08/03/2021 2:00:00 AM
PJM,08/02/2021,23,BC,"3,499",08/02/2021 11:00:00 PM,08/03/2021 3:00:00 AM
PJM,08/02/2021,24,BC,"3,176",08/03/2021 12:00:00 AM,08/03/2021 4:00:00 AM
PJM,08/03/2021,1,BC,"2,923",08/03/2021 1:00:00 AM,08/03/2021 5:00:00 AM
PJM,08/03/2021,2,BC,"2,746",08/03/2021 2:00:00 AM,08/03/2021 6:00:00 AM
PJM,08/03/2021,3,BC,"2,639",08/03/2021 3:00:00 AM,08/03/2021 7:00:00 AM
PJM,08/03/2021,4,BC,"2,587",08/03/2021 4:00:00 AM,08/03/2021 8:00:00 AM
PJM,08/03/2021,5,BC,"2,612",08/03/2021 5:00:00 AM,08/03/2021 9:00:00 AM
PJM,08/03/2021,6,BC,"2,728",08/03/2021 6:00:00 AM,08/03/2021 10:00:00 AM
PJM,08/03/2021,7,BC,"2,883",08/03/2021 7:00:00 AM,08/03/2021 11:00:00 AM
PJM,08/03/2021,8,BC,"3,041",08/03/2021 8:00:00 AM,08/03/2021 12:00:00 PM
PJM,08/03/2021,9,BC,"3,185",08/03/2021 9:00:00 AM,08/03/2021 1:00:00 PM
PJM,08/03/2021,10,BC,"3,331",08/03/2021 10:00:00 AM,08/03/2021 2:00:00 PM
PJM,08/03/2021,11,BC,"3,435",08/03/2021 11:00:00 AM,08/03/2021 3:00:00 PM
PJM,08/03/2021,12,BC,"3,537",08/03/2021 12:00:00 PM,08/03/2021 4:00:00 PM
PJM,08/03/2021,13,BC,"3,697",08/03/2021 1:00:00 PM,08/03/2021 5:00:00 PM
PJM,08/03/2021,14,BC,"3,822",08/03/2021 2:00:00 PM,08/03/2021 6:00:00 PM
PJM,08/03/2021,15,BC,"3,942",08/03/2021 3:00:00 PM,08/03/2021 7:00:00 PM
PJM,08/03/2021,16,BC,"4,103",08/03/2021 4:00:00 PM,08/03/2021 8:00:00 PM
PJM,08/03/2021,17,BC,"4,201",08/03/2021 5:00:00 PM,08/03/2021 9:00:00 PM
PJM,08/03/2021,18,BC,"4,268",08/03/2021 6:00:00 PM,08/03/2021 10:00:00 PM
PJM,08/03/2021,19,BC,"4,174",08/03/2021 7:00:00 PM,08/03/2021 11:00:00 PM
PJM,08/03/2021,20,BC,"4,036",08/03/2021 8:00:00 PM,08/04/2021 12:00:00 AM
PJM,08/03/2021,21,BC,"3,991",08/03/2021 9:00:00 PM,08/04/2021 1:00:00 AM
PJM,08/03/2021,22,BC,"3,854",08/03/2021 10:00:00 PM,08/04/2021 2:00:00 AM
PJM,08/03/2021,23,BC,"3,573",08/03/2021 11:00:00 PM,08/04/2021 3:00:00 AM
PJM,08/03/2021,24,BC,"3,250",08/04/2021 12:00:00 AM,08/04/2021 4:00:00 AM
PJM,08/04/2021,1,BC,"2,982",08/04/2021 1:00:00 AM,08/04/2021 5:00:00 AM
PJM,08/04/2021,2,BC,"2,803",08/04/2021 2:00:00 AM,08/04/2021 6:00:00 AM
PJM,08/04/2021,3,BC,"2,696",08/04/2021 3:00:00 AM,08/04/2021 7:00:00 AM
PJM,08/04/2021,4,BC,"2,648",08/04/2021 4:00:00 AM,08/04/2021 8:00:00 AM
PJM,08/04/2021,5,BC,"2,669",08/04/2021 5:00:00 AM,08/04/2021 9:00:00 AM
PJM,08/04/2021,6,BC,"2,779",08/04/2021 6:00:00 AM,08/04/2021 10:00:00 AM
PJM,08/04/2021,7,BC,"2,943",08/04/2021 7:00:00 AM,08/04/2021 11:00:00 AM
PJM,08/04/2021,8,BC,"3,115",08/04/2021 8:00:00 AM,08/04/2021 12:00:00 PM
PJM,08/04/2021,9,BC,"3,248",08/04/2021 9:00:00 AM,08/04/2021 1:00:00 PM
PJM,08/04/2021,10,BC,"3,344",08/04/2021 10:00:00 AM,08/04/2021 2:00:00 PM
PJM,08/04/2021,11,BC,"3,432",08/04/2021 11:00:00 AM,08/04/2021 3:00:00 PM
PJM,08/04/2021,12,BC,"3,507",08/04/2021 12:00:00 PM,08/04/2021 4:00:00 PM
PJM,08/04/2021,13,BC,"3,586",08/04/2021 1:00:00 PM,08/04/2021 5:00:00 PM
PJM,08/04/2021,14,BC,"3,680",08/04/2021 2:00:00 PM,08/04/2021 6:00:00 PM
PJM,08/04/2021,15,BC,"3,853",08/04/2021 3:00:00 PM,08/04/2021 7:00:00 PM
PJM,08/04/2021,16,BC,"4,066",08/04/2021 4:00:00 PM,08/04/2021 8:00:00 PM
PJM,08/04/2021,17,BC,"4,272",08/04/2021 5:00:00 PM,08/04/2021 9:00:00 PM
PJM,08/04/2021,18,BC,"4,411",08/04/2021 6:00:00 PM,08/04/2021 10:00:00 PM
PJM,08/04/2021,19,BC,"4,394",08/04/2021 7:00:00 PM,08/04/2021 11:00:00 PM
PJM,08/04/2021,20,BC,"4,238",08/04/2021 8:00:00 PM,08/05/2021 12:00:00 AM
PJM,08/04/2021,21,BC,"4,055",08/04/2021 9:00:00 PM,08/05/2021 1:00:00 AM
PJM,08/04/2021,22,BC,"3,880",08/04/2021 10:00:00 PM,08/05/2021 2:00:00 AM
PJM,08/04/2021,23,BC,"3,565",08/04/2021 11:00:00 PM,08/05/2021 3:00:00 AM
PJM,08/04/2021,24,BC,"3,238",08/05/2021 12:00:00 AM,08/05/2021 4:00:00 AM
PJM,08/05/2021,1,BC,"2,983",08/05/2021 1:00:00 AM,08/05/2021 5:00:00 AM
PJM,08/05/2021,2,BC,"2,800",08/05/2021 2:00:00 AM,08/05/2021 6:00:00 AM
PJM,08/05/2021,3,BC,"2,686",08/05/2021 3:00:00 AM,08/05/2021 7:00:00 AM
PJM,08/05/2021,4,BC,"2,620",08/05/2021 4:00:00 AM,08/05/2021 8:00:00 AM
PJM,08/05/2021,5,BC,"2,634",08/05/2021 5:00:00 AM,08/05/2021 9:00:00 AM
PJM,08/05/2021,6,BC,"2,738",08/05/2021 6:00:00 AM,08/05/2021 10:00:00 AM
PJM,08/05/2021,7,BC,"2,867",08/05/2021 7:00:00 AM,08/05/2021 11:00:00 AM
PJM,08/05/2021,8,BC,"3,091",08/05/2021 8:00:00 AM,08/05/2021 12:00:00 PM
PJM,08/05/2021,9,BC,"3,324",08/05/2021 9:00:00 AM,08/05/2021 1:00:00 PM
PJM,08/05/2021,10,BC,"3,527",08/05/2021 10:00:00 AM,08/05/2021 2:00:00 PM
PJM,08/05/2021,11,BC,"3,721",08/05/2021 11:00:00 AM,08/05/2021 3:00:00 PM
PJM,08/05/2021,12,BC,"3,920",08/05/2021 12:00:00 PM,08/05/2021 4:00:00 PM
PJM,08/05/2021,13,BC,"4,136",08/05/2021 1:00:00 PM,08/05/2021 5:00:00 PM
PJM,08/05/2021,14,BC,"4,332",08/05/2021 2:00:00 PM,08/05/2021 6:00:00 PM
PJM,08/05/2021,15,BC,"4,509",08/05/2021 3:00:00 PM,08/05/2021 7:00:00 PM
PJM,08/05/2021,16,BC,"4,616",08/05/2021 4:00:00 PM,08/05/2021 8:00:00 PM
PJM,08/05/2021,17,BC,"4,819",08/05/2021 5:00:00 PM,08/05/2021 9:00:00 PM
PJM,08/05/2021,18,BC,"4,916",08/05/2021 6:00:00 PM,08/05/2021 10:00:00 PM
PJM,08/05/2021,19,BC,"4,831",08/05/2021 7:00:00 PM,08/05/2021 11:00:00 PM
PJM,08/05/2021,20,BC,"4,606",08/05/2021 8:00:00 PM,08/06/2021 12:00:00 AM
PJM,08/05/2021,21,BC,"4,561",08/05/2021 9:00:00 PM,08/06/2021 1:00:00 AM
PJM,08/05/2021,22,BC,"4,314",08/05/2021 10:00:00 PM,08/06/2021 2:00:00 AM
PJM,08/05/2021,23,BC,"3,963",08/05/2021 11:00:00 PM,08/06/2021 3:00:00 AM
PJM,08/05/2021,24,BC,"3,607",08/06/2021 12:00:00 AM,08/06/2021 4:00:00 AM
PJM,08/06/2021,1,BC,"3,306",08/06/2021 1:00:00 AM,08/06/2021 5:00:00 AM
PJM,08/06/2021,2,BC,"3,097",08/06/2021 2:00:00 AM,08/06/2021 6:00:00 AM
PJM,08/06/2021,3,BC,"2,952",08/06/2021 3:00:00 AM,08/06/2021 7:00:00 AM
PJM,08/06/2021,4,BC,"2,867",08/06/2021 4:00:00 AM,08/06/2021 8:00:00 AM
PJM,08/06/2021,5,BC,"2,865",08/06/2021 5:00:00 AM,08/06/2021 9:00:00 AM
PJM,08/06/2021,6,BC,"2,965",08/06/2021 6:00:00 AM,08/06/2021 10:00:00 AM
PJM,08/06/2021,7,BC,"3,090",08/06/2021 7:00:00 AM,08/06/2021 11:00:00 AM
PJM,08/06/2021,8,BC,"3,325",08/06/2021 8:00:00 AM,08/06/2021 12:00:00 PM
PJM,08/06/2021,9,BC,"3,615",08/06/2021 9:00:00 AM,08/06/2021 1:00:00 PM
PJM,08/06/2021,10,BC,"3,910",08/06/2021 10:00:00 AM,08/06/2021 2:00:00 PM
PJM,08/06/2021,11,BC,"4,218",08/06/2021 11:00:00 AM,08/06/2021 3:00:00 PM
PJM,08/06/2021,12,BC,"4,526",08/06/2021 12:00:00 PM,08/06/2021 4:00:00 PM
PJM,08/06/2021,13,BC,"4,829",08/06/2021 1:00:00 PM,08/06/2021 5:00:00 PM
PJM,08/06/2021,14,BC,"5,068",08/06/2021 2:00:00 PM,08/06/2021 6:00:00 PM
PJM,08/06/2021,15,BC,"5,260",08/06/2021 3:00:00 PM,08/06/2021 7:00:00 PM
PJM,08/06/2021,16,BC,"5,397",08/06/2021 4:00:00 PM,08/06/2021 8:00:00 PM
PJM,08/06/2021,17,BC,"5,485",08/06/2021 5:00:00 PM,08/06/2021 9:00:00 PM
PJM,08/06/2021,18,BC,"5,504",08/06/2021 6:00:00 PM,08/06/2021 10:00:00 PM
PJM,08/06/2021,19,BC,"5,344",08/06/2021 7:00:00 PM,08/06/2021 11:00:00 PM
PJM,08/06/2021,20,BC,"5,000",08/06/2021 8:00:00 PM,08/07/2021 12:00:00 AM
PJM,08/06/2021,21,BC,"4,800",08/06/2021 9:00:00 PM,08/07/2021 1:00:00 AM
PJM,08/06/2021,22,BC,"4,560",08/06/2021 10:00:00 PM,08/07/2021 2:00:00 AM
PJM,08/06/2021,23,BC,"4,205",08/06/2021 11:00:00 PM,08/07/2021 3:00:00 AM
PJM,08/06/2021,24,BC,"3,852",08/07/2021 12:00:00 AM,08/07/2021 4:00:00 AM
PJM,08/07/2021,1,BC,"3,540",08/07/2021 1:00:00 AM,08/07/2021 5:00:00 AM
PJM,08/07/2021,2,BC,"3,293",08/07/2021 2:00:00 AM,08/07/2021 6:00:00 AM
PJM,08/07/2021,3,BC,"3,109",08/07/2021 3:00:00 AM,08/07/2021 7:00:00 AM
PJM,08/07/2021,4,BC,"2,987",08/07/2021 4:00:00 AM,08/07/2021 8:00:00 AM
PJM,08/07/2021,5,BC,"2,925",08/07/2021 5:00:00 AM,08/07/2021 9:00:00 AM
PJM,08/07/2021,6,BC,"2,922",08/07/2021 6:00:00 AM,08/07/2021 10:00:00 AM
PJM,08/07/2021,7,BC,"2,926",08/07/2021 7:00:00 AM,08/07/2021 11:00:00 AM
PJM,08/07/2021,8,BC,"3,052",08/07/2021 8:00:00 AM,08/07/2021 12:00:00 PM
PJM,08/07/2021,9,BC,"3,329",08/07/2021 9:00:00 AM,08/07/2021 1:00:00 PM
PJM,08/07/2021,10,BC,"3,657",08/07/2021 10:00:00 AM,08/07/2021 2:00:00 PM
PJM,08/07/2021,11,BC,"3,947",08/07/2021 11:00:00 AM,08/07/2021 3:00:00 PM
PJM,08/07/2021,12,BC,"4,160",08/07/2021 12:00:00 PM,08/07/2021 4:00:00 PM
PJM,08/07/2021,13,BC,"4,180",08/07/2021 1:00:00 PM,08/07/2021 5:00:00 PM
PJM,08/07/2021,14,BC,"4,144",08/07/2021 2:00:00 PM,08/07/2021 6:00:00 PM
PJM,08/07/2021,15,BC,"4,069",08/07/2021 3:00:00 PM,08/07/2021 7:00:00 PM
PJM,08/07/2021,16,BC,"4,010",08/07/2021 4:00:00 PM,08/07/2021 8:00:00 PM
PJM,08/07/2021,17,BC,"3,941",08/07/2021 5:00:00 PM,08/07/2021 9:00:00 PM
PJM,08/07/2021,18,BC,"3,913",08/07/2021 6:00:00 PM,08/07/2021 10:00:00 PM
PJM,08/07/2021,19,BC,"3,863",08/07/2021 7:00:00 PM,08/07/2021 11:00:00 PM
PJM,08/07/2021,20,BC,"3,806",08/07/2021 8:00:00 PM,08/08/2021 12:00:00 AM
PJM,08/07/2021,21,BC,"3,825",08/07/2021 9:00:00 PM,08/08/2021 1:00:00 AM
PJM,08/07/2021,22,BC,"3,743",08/07/2021 10:00:00 PM,08/08/2021 2:00:00 AM
PJM,08/07/2021,23,BC,"3,568",08/07/2021 11:00:00 PM,08/08/2021 3:00:00 AM
PJM,08/07/2021,24,BC,"3,346",08/08/2021 12:00:00 AM,08/08/2021 4:00:00 AM
PJM,08/08/2021,1,BC,"3,134",08/08/2021 1:00:00 AM,08/08/2021 5:00:00 AM
PJM,08/08/2021,2,BC,"2,964",08/08/2021 2:00:00 AM,08/08/2021 6:00:00 AM
PJM,08/08/2021,3,BC,"2,854",08/08/2021 3:00:00 AM,08/08/2021 7:00:00 AM
PJM,08/08/2021,4,BC,"2,775",08/08/2021 4:00:00 AM,08/08/2021 8:00:00 AM
PJM,08/08/2021,5,BC,"2,731",08/08/2021 5:00:00 AM,08/08/2021 9:00:00 AM
PJM,08/08/2021,6,BC,"2,723",08/08/2021 6:00:00 AM,08/08/2021 10:00:00 AM
PJM,08/08/2021,7,BC,"2,712",08/08/2021 7:00:00 AM,08/08/2021 11:00:00 AM
PJM,08/08/2021,8,BC,"2,840",08/08/2021 8:00:00 AM,08/08/2021 12:00:00 PM
PJM,08/08/2021,9,BC,"3,104",08/08/2021 9:00:00 AM,08/08/2021 1:00:00 PM
PJM,08/08/2021,10,BC,"3,393",08/08/2021 10:00:00 AM,08/08/2021 2:00:00 PM
PJM,08/08/2021,11,BC,"3,679",08/08/2021 11:00:00 AM,08/08/2021 3:00:00 PM
PJM,08/08/2021,12,BC,"3,960",08/08/2021 12:00:00 PM,08/08/2021 4:00:00 PM
PJM,08/08/2021,13,BC,"4,223",08/08/2021 1:00:00 PM,08/08/2021 5:00:00 PM
PJM,08/08/2021,14,BC,"4,470",08/08/2021 2:00:00 PM,08/08/2021 6:00:00 PM
PJM,08/08/2021,15,BC,"4,700",08/08/2021 3:00:00 PM,08/08/2021 7:00:00 PM
PJM,08/08/2021,16,BC,"4,920",08/08/2021 4:00:00 PM,08/08/2021 8:00:00 PM
PJM,08/08/2021,17,BC,"5,127",08/08/2021 5:00:00 PM,08/08/2021 9:00:00 PM
PJM,08/08/2021,18,BC,"5,254",08/08/2021 6:00:00 PM,08/08/2021 10:00:00 PM
PJM,08/08/2021,19,BC,"5,208",08/08/2021 7:00:00 PM,08/08/2021 11:00:00 PM
PJM,08/08/2021,20,BC,"4,990",08/08/2021 8:00:00 PM,08/09/2021 12:00:00 AM
PJM,08/08/2021,21,BC,"4,808",08/08/2021 9:00:00 PM,08/09/2021 1:00:00 AM
PJM,08/08/2021,22,BC,"4,575",08/08/2021 10:00:00 PM,08/09/2021 2:00:00 AM
PJM,08/08/2021,23,BC,"4,217",08/08/2021 11:00:00 PM,08/09/2021 3:00:00 AM
PJM,08/08/2021,24,BC,"3,850",08/09/2021 12:00:00 AM,08/09/2021 4:00:00 AM
PJM,08/09/2021,1,BC,"3,541",08/09/2021 1:00:00 AM,08/09/2021 5:00:00 AM
PJM,08/09/2021,2,BC,"3,319",08/09/2021 2:00:00 AM,08/09/2021 6:00:00 AM
PJM,08/09/2021,3,BC,"3,176",08/09/2021 3:00:00 AM,08/09/2021 7:00:00 AM
PJM,08/09/2021,4,BC,"3,102",08/09/2021 4:00:00 AM,08/09/2021 8:00:00 AM
PJM,08/09/2021,5,BC,"3,124",08/09/2021 5:00:00 AM,08/09/2021 9:00:00 AM
PJM,08/09/2021,6,BC,"3,255",08/09/2021 6:00:00 AM,08/09/2021 10:00:00 AM
PJM,08/09/2021,7,BC,"3,428",08/09/2021 7:00:00 AM,08/09/2021 11:00:00 AM
PJM,08/09/2021,8,BC,"3,658",08/09/2021 8:00:00 AM,08/09/2021 12:00:00 PM
PJM,08/09/2021,9,BC,"3,870",08/09/2021 9:00:00 AM,08/09/2021 1:00:00 PM
PJM,08/09/2021,10,BC,"4,062",08/09/2021 10:00:00 AM,08/09/2021 2:00:00 PM
PJM,08/09/2021,11,BC,"4,393",08/09/2021 11:00:00 AM,08/09/2021 3:00:00 PM
PJM,08/09/2021,12,BC,"4,734",08/09/2021 12:00:00 PM,08/09/2021 4:00:00 PM
PJM,08/09/2021,13,BC,"5,088",08/09/2021 1:00:00 PM,08/09/2021 5:00:00 PM
PJM,08/09/2021,14,BC,"5,377",08/09/2021 2:00:00 PM,08/09/2021 6:00:00 PM
PJM,08/09/2021,15,BC,"5,531",08/09/2021 3:00:00 PM,08/09/2021 7:00:00 PM
PJM,08/09/2021,16,BC,"5,485",08/09/2021 4:00:00 PM,08/09/2021 8:00:00 PM
PJM,08/09/2021,17,BC,"5,487",08/09/2021 5:00:00 PM,08/09/2021 9:00:00 PM
PJM,08/09/2021,18,BC,"5,572",08/09/2021 6:00:00 PM,08/09/2021 10:00:00 PM
PJM,08/09/2021,19,BC,"5,325",08/09/2021 7:00:00 PM,08/09/2021 11:00:00 PM
PJM,08/09/2021,20,BC,"5,015",08/09/2021 8:00:00 PM,08/10/2021 12:00:00 AM
PJM,08/09/2021,21,BC,"4,836",08/09/2021 9:00:00 PM,08/10/2021 1:00:00 AM
PJM,08/09/2021,22,BC,"4,590",08/09/2021 10:00:00 PM,08/10/2021 2:00:00 AM
PJM,08/09/2021,23,BC,"4,227",08/09/2021 11:00:00 PM,08/10/2021 3:00:00 AM
PJM,08/09/2021,24,BC,"3,902",08/10/2021 12:00:00 AM,08/10/2021 4:00:00 AM
PJM,08/10/2021,1,BC,"3,632",08/10/2021 1:00:00 AM,08/10/2021 5:00:00 AM
